Category,Food Name,Alternative Name,Calorie (kcal),Modified Calorie (kcal),Water (g),Protein (g),Fat (g),SFA_g (g),Ash (g),Carbs (g),Fibre (g),Sugar (g),Glucose (g),Fructose (g),Galactose (g),Maltose (g),Sucrose (g),Lactose (g),Sodium (mg),Potassium (mg),Calcium (mg),Magnesium (mg),Iron (mg),Zinc (mg),Phosphorus (mg),Copper (mg),Manganese (mg),Vitamin A Total (IU),Vitamin A(RE) (ug),Retinol (ug),α-Carotene (ug),β-Carotene (ug),Vitamin D Total (IU),Vitamin D (ug),Vitamin D2 (ug),Vitamin D3 (ug),Vitamin E Total (mg),Vitamin E(α-TE) (mg),α-Tocopherol (mg),β-Tocopherol (mg),γ-Tocopherol (mg),δ-Tocopherol (mg),Vitamin K1 (ug),Vitamin K2 MK-4 (ug),Vitamin K2 MK-7 (ug),Vitamin B1 (mg),Vitamin B2 (mg),Nicotin (mg),Vitamin B6 (mg),Vitamin B12 (ug),Folic acid (ug),Vitamin C (mg),SFA (mg),Butyric acid (4:0) (mg),Caproic acid (6:0) (mg),Caprylic acid (8:0) (mg),Capric acid (10:0) (mg),Lauric acid (12:0) (mg),Tridecanoic acid (13:0) (mg),Myristic acid (14:0) (mg),Pentadecanoic acid (15:0) (mg),Palmitic acid (16:0) (mg),Heptadecanoic acid (17:0) (mg),Stearic acid (18:0) (mg),Nonadecanoic acid (19:0) (mg),Arachidic acid (20:0) (mg),Behenic acid (22:0) (mg),Lignoceric acid (24:0) (mg),MUFA (mg),Myristoleic acid (14:1) (mg),Palmitoleic acid (16:1) (mg),Oleic acid (18:1) (mg),Gondoic acid (20:1) (mg),Erucic acid (22:1) (mg),PUFA (mg),LA (mg),ALA (mg),Stearidonic acid (18:4) (mg),Arachidonic acid (20:4) (mg),EPA (mg),DPA (mg),DHA (mg),Other FA (mg),P/M/S,Trans Fat (mg),Total AA (mg),Asp (mg),Thr (mg),Ser (mg),Glu (mg),Pro (mg),Gly (mg),Ala (mg),Cys (mg),Val (mg),Met (mg),Ile (mg),Leu (mg),Tyr (mg),Phe (mg),Lys (mg),His (mg),Arg (mg),Trp (mg),Cholesterol (mg),Alcohol (g),CalCalories(kcal),Carbs%,Protein%,Fat%,Alcohol%
肉類,番鴨,番鴨,229,229,65.5,18.2,16.7,5.4,1.0,0.0,,0.2,0.2,0.0,0.0,0.0,0.0,0.0,51.0,255.0,4.0,22.0,3.0,1.9,167.0,,,85.0,26.0,26.0,,,0.0,0.0,0.0,0.0,0.26,0.19,0.18,0.0,0.08,0.0,0.0,103.2,0.0,0.21,0.24,4.16,0.37,2.4,12.0,1.7,5413.0,0.0,0.0,0.0,0.0,4.0,0.0,103.0,0.0,4142.0,10.0,1136.0,0.0,11.0,4.0,2.0,7155.0,0.0,346.0,6756.0,53.0,0.0,4126.0,3867.0,173.0,0.0,73.0,0.0,8.0,5.0,76.0,1.00/1.73/1.31,42.0,17928.0,1698.0,812.0,706.0,2753.0,725.0,885.0,1124.0,463.0,874.0,483.0,840.0,1506.0,645.0,808.0,1562.0,507.0,1323.0,215.0,79.0,,223.1,0.0,0.3263,0.6737,0.0
肉類,太空鴨(去皮),太空鴨(去皮),102,102,78.6,20.1,1.8,0.6,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,64.0,276.0,11.0,25.0,2.4,1.7,190.0,,,60.0,18.0,18.0,,,,,,,0.17,0.11,0.11,0.0,0.07,0.0,,,,0.2,0.4,5.64,0.57,2.82,6.7,0.9,619.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,375.0,5.0,222.0,0.0,7.0,4.0,0.0,533.0,0.0,22.0,503.0,8.0,0.0,619.0,430.0,12.0,0.0,151.0,0.0,11.0,15.0,20.0,1.16/1.00/1.16,,22800.0,2142.0,1078.0,908.0,3460.0,944.0,979.0,1298.0,689.0,1120.0,619.0,1102.0,1846.0,923.0,1020.0,2199.0,654.0,1557.0,262.0,88.0,,96.6,0.0,0.8323,0.1677,0.0
肉類,土番鴨,土番鴨,111,111,75.6,20.9,2.4,0.7,1.2,0.0,,,,,,,,,70.0,317.0,4.0,27.0,3.8,1.9,242.0,,,43.0,13.0,13.0,,,,,,,0.45,0.34,0.33,0.0,0.12,0.0,,,,0.36,0.52,3.0,0.38,2.79,26.0,0.9,743.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,480.0,0.0,251.0,0.0,4.0,0.0,0.0,770.0,0.0,37.0,723.0,9.0,2.0,885.0,624.0,40.0,0.0,158.0,0.0,24.0,39.0,,1.19/1.04/1.00,,20965.0,1978.0,981.0,868.0,3230.0,849.0,902.0,1282.0,550.0,1017.0,576.0,973.0,1763.0,780.0,958.0,1890.0,624.0,1487.0,257.0,93.0,,105.2,0.0,0.7947,0.2053,0.0
肉類,櫻桃鴨胸肉片,櫻桃鴨胸肉片,227,227,60.4,16.7,17.2,4.5,1.0,4.7,,0.9,0.1,0.0,,0.8,0.0,0.0,37.0,269.0,5.0,21.0,3.0,1.2,177.0,,,72.0,22.0,22.0,,,,,,,0.11,0.09,0.09,0.0,0.02,0.0,,,,0.23,0.36,5.58,0.37,2.2,9.0,1.1,4469.0,0.0,0.0,0.0,0.0,10.0,0.0,79.0,9.0,3576.0,17.0,778.0,0.0,0.0,0.0,0.0,8533.0,9.0,515.0,7919.0,71.0,21.0,4149.0,3911.0,133.0,0.0,105.0,0.0,0.0,0.0,57.0,1.00/2.06/1.08,,15260.0,1452.0,696.0,594.0,2299.0,715.0,884.0,982.0,136.0,751.0,399.0,726.0,1340.0,590.0,633.0,1351.0,450.0,1110.0,151.0,96.0,,240.4,0.0782,0.2779,0.6439,0.0
肉類,鴨腿,鴨腿,282,282,57.1,14.4,24.5,7.7,0.6,3.4,,,,,,,,,48.0,243.0,6.0,16.0,2.3,3.2,148.0,,,102.0,30.0,30.0,,,,,,,0.08,0.03,0.02,0.01,0.04,0.01,,,,0.2,0.25,2.87,0.26,0.65,7.7,1.5,7682.0,0.0,0.0,0.0,0.0,10.0,0.0,133.0,14.0,5624.0,39.0,1843.0,0.0,20.0,0.0,0.0,12036.0,0.0,579.0,11286.0,153.0,18.0,4816.0,4550.0,147.0,0.0,85.0,0.0,35.0,0.0,,1.00/2.50/1.60,,12851.0,1176.0,567.0,498.0,1916.0,501.0,627.0,769.0,804.0,596.0,337.0,582.0,1068.0,458.0,545.0,1109.0,342.0,828.0,129.0,76.0,,291.7,0.0466,0.1975,0.7559,0.0
肉類,鴨血,鴨血,29,29,93.7,6.0,0.3,0.1,0.4,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,131.0,9.0,5.0,2.0,15.6,0.3,32.0,,,48.0,14.0,14.0,,,,,,,0.03,0.02,0.02,0.0,0.0,0.0,,,,0.01,0.02,0.15,0.6,0.41,14.9,0.3,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,0.0,47.0,0.0,0.0,0.0,0.0,121.0,0.0,2.0,119.0,0.0,0.0,82.0,72.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,1.00/1.48/1.79,,2779.0,242.0,121.0,99.0,316.0,97.0,115.0,251.0,51.0,186.0,38.0,103.0,315.0,91.0,182.0,256.0,155.0,135.0,27.0,41.0,,26.7,0.0,0.8989,0.1011,0.0
肉類,鴨胗,鴨胗,97,97,77.2,20.5,1.1,0.4,1.0,0.3,,,,,,,,,79.0,324.0,3.0,17.0,5.2,4.2,112.0,,,16.0,5.0,5.0,,,,,,,0.2,0.11,0.1,0.0,0.07,0.03,,,,0.06,0.2,3.23,0.04,3.9,0.0,3.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,276.0,0.0,104.0,0.0,0.0,0.0,0.0,408.0,0.0,22.0,386.0,0.0,0.0,284.0,197.0,8.0,17.0,58.0,0.0,0.0,5.0,,1.00/1.44/1.36,,18314.0,1717.0,834.0,786.0,3246.0,826.0,1126.0,1148.0,162.0,803.0,571.0,828.0,1540.0,657.0,711.0,1484.0,422.0,1245.0,209.0,187.0,,93.1,0.0129,0.8808,0.1063,0.0
肉類,去骨鴨掌,去骨鴨掌,113,113,81.4,12.6,6.6,1.5,4.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,146.0,6.0,0.5,0.0,64.0,0.13,0.121,15.0,5.0,5.0,,0.0,1832.84,45.82,0.0,45.82,0.2,0.13,0.12,0.0,0.08,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,1494.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,5.0,1216.0,6.0,222.0,0.0,4.0,3.0,2.0,3540.0,8.0,461.0,3051.0,19.0,0.0,1523.0,1351.0,93.0,0.0,61.0,2.0,16.0,0.0,65.0,1.02/2.37/1.00,35.0,11824.0,840.0,298.0,371.0,1370.0,1791.0,2776.0,1120.0,31.0,314.0,25.0,241.0,524.0,147.0,345.0,503.0,121.0,1007.0,0.0,71.0,,109.8,0.0,0.459,0.541,0.0
肉類,鴨腸,鴨腸,94,94,82.8,13.8,3.9,1.5,0.3,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,53.0,3.0,27.0,9.0,1.5,1.5,93.0,,,47.0,14.0,14.0,,,,,,,0.08,0.08,0.08,0.0,0.0,0.0,,,,0.01,0.04,0.45,0.03,1.23,36.7,0.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,913.0,7.0,471.0,0.0,20.0,14.0,11.0,1404.0,0.0,44.0,1322.0,28.0,10.0,945.0,736.0,29.0,0.0,157.0,2.0,13.0,9.0,48.0,1.00/1.49/1.55,,12834.0,1097.0,557.0,531.0,1898.0,766.0,1108.0,846.0,166.0,615.0,300.0,568.0,1017.0,468.0,527.0,952.0,491.0,925.0,0.0,285.0,,90.3,0.0,0.6113,0.3887,0.0
肉類,鴨翅,鴨翅,170,170,71.7,22.8,8.1,2.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,141.0,14.0,12.0,1.8,2.8,100.0,0.138,0.013,81.0,24.0,24.0,,0.0,506.4,12.66,0.0,12.66,0.74,0.58,0.56,0.01,0.18,0.0,0.0,37.75,0.0,0.08,0.1,2.66,0.15,1.04,5.5,0.3,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1734.0,9.0,578.0,0.0,11.0,5.0,4.0,3857.0,0.0,227.0,3626.0,5.0,0.0,1799.0,1433.0,71.0,0.0,231.0,4.0,41.0,18.0,75.0,1.00/2.14/1.32,16.0,18439.0,1654.0,747.0,705.0,2809.0,1203.0,1675.0,1356.0,209.0,823.0,322.0,763.0,1462.0,573.0,710.0,1480.0,398.0,1382.0,168.0,132.0,,164.1,0.0,0.5558,0.4442,0.0
肉類,鴨頭,鴨頭,199,199,72.8,16.5,14.3,4.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,150.0,20.0,13.0,2.4,1.4,122.0,0.189,0.028,74.0,22.0,22.0,,0.0,915.6,22.89,0.0,22.89,0.67,0.53,0.51,0.01,0.16,0.0,0.0,79.2,0.0,0.09,0.15,2.46,0.09,2.18,9.9,1.2,4191.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,3137.0,19.0,908.0,0.0,34.0,13.0,9.0,6949.0,0.0,466.0,6483.0,0.0,0.0,3022.0,2584.0,151.0,0.0,196.0,5.0,55.0,31.0,95.0,1.00/2.30/1.39,93.0,12006.0,1079.0,484.0,499.0,1735.0,787.0,1161.0,866.0,190.0,565.0,178.0,484.0,970.0,394.0,495.0,913.0,251.0,852.0,104.0,282.0,,194.7,0.0,0.339,0.661,0.0
肉類,鴨舌,鴨舌,187,187,69.4,16.0,13.2,2.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,67.0,623.0,17.0,1.9,1.2,339.0,0.11,0.045,114.0,34.0,34.0,,0.0,989.2,24.73,0.0,24.73,0.57,0.39,0.37,0.0,0.21,0.0,0.0,59.93,0.0,0.05,0.16,1.02,0.04,1.72,13.5,0.1,2762.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,17.0,2187.0,13.0,436.0,0.0,42.0,7.0,6.0,7108.0,0.0,1007.0,6101.0,0.0,0.0,3211.0,2791.0,178.0,0.0,182.0,3.0,40.0,17.0,93.0,1.16/2.57/1.00,82.0,12594.0,1050.0,476.0,563.0,1708.0,943.0,1521.0,925.0,190.0,569.0,209.0,458.0,975.0,443.0,500.0,826.0,237.0,934.0,66.0,154.0,,182.8,0.0,0.3501,0.6499,0.0
肉類,鵝肉,鵝肉,187,187,66.8,15.6,13.4,3.5,1.8,2.4,,,,,,,,,54.0,234.0,11.0,15.0,1.9,1.5,137.0,,,150.0,45.0,45.0,,,,,,,0.26,0.15,0.14,0.0,0.03,0.09,,,,0.07,0.33,2.8,0.22,1.3,6.0,0.6,3484.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,2651.0,15.0,761.0,0.0,9.0,0.0,0.0,7294.0,0.0,280.0,6948.0,66.0,0.0,2620.0,2423.0,94.0,0.0,80.0,0.0,11.0,12.0,,1.00/2.78/1.33,,15163.0,1376.0,666.0,570.0,2358.0,596.0,644.0,858.0,703.0,737.0,449.0,691.0,1208.0,576.0,666.0,1272.0,445.0,1165.0,183.0,71.0,,192.6,0.0498,0.324,0.6262,0.0
肉類,鵝胸肉,鵝胸肉,120,120,73.0,23.5,2.2,0.7,1.1,0.2,,0.0,0.0,0.0,,0.0,0.0,0.0,51.0,349.0,8.0,25.0,3.1,1.4,228.0,,,50.0,15.0,15.0,,,,,,,0.19,0.19,0.19,0.0,0.0,0.0,,,,0.12,0.34,7.22,0.66,1.36,16.0,0.9,677.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,518.0,5.0,135.0,0.0,0.0,0.0,0.0,1005.0,0.0,68.0,936.0,0.0,0.0,553.0,524.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00/1.82/1.23,,20946.0,2021.0,973.0,813.0,3283.0,799.0,922.0,1354.0,283.0,1105.0,558.0,1035.0,1853.0,788.0,1003.0,1845.0,728.0,1364.0,218.0,89.0,,114.6,0.007,0.8202,0.1728,0.0
肉類,鵝腿肉,鵝腿肉,130,130,75.6,21.7,4.2,1.1,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,75.0,276.0,8.0,22.0,0.8,3.3,166.0,,,54.0,16.0,16.0,,,,,,,0.05,0.04,0.04,0.0,0.01,0.0,,,,0.09,0.31,3.4,0.48,1.65,13.6,0.7,1106.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,876.0,5.0,202.0,0.0,2.0,0.0,0.0,2080.0,2.0,115.0,1953.0,9.0,0.0,993.0,940.0,50.0,0.0,0.0,0.0,0.0,3.0,10.0,1.00/2.09/1.11,,20251.0,1881.0,858.0,779.0,3047.0,1099.0,1706.0,1407.0,241.0,961.0,482.0,868.0,1586.0,678.0,849.0,1614.0,592.0,1433.0,168.0,78.0,,124.6,0.0,0.6966,0.3034,0.0
肉類,鵝心,鵝心,241,241,64.7,14.5,19.9,5.1,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,72.0,207.0,8.0,18.0,6.1,2.8,184.0,,,234.0,70.0,70.0,,,,,,,0.05,0.05,0.05,0.0,0.0,0.0,,,,0.2,0.95,3.14,0.27,31.93,39.2,0.7,5055.0,0.0,0.0,0.0,0.0,15.0,0.0,115.0,13.0,3989.0,19.0,891.0,0.0,13.0,0.0,0.0,11321.0,11.0,608.0,10649.0,54.0,0.0,3477.0,3336.0,131.0,0.0,0.0,0.0,0.0,10.0,38.0,1.00/3.26/1.45,,14182.0,1364.0,649.0,571.0,2174.0,612.0,794.0,906.0,206.0,736.0,357.0,667.0,1325.0,540.0,658.0,1170.0,407.0,920.0,128.0,151.0,,237.1,0.0,0.2446,0.7554,0.0
肉類,鵝肝,鵝肝,123,123,73.5,20.5,3.9,1.8,1.5,0.6,,0.0,0.0,0.0,,0.0,0.0,0.0,392.0,1237.0,7.0,20.0,44.6,5.4,287.0,,,46004.0,13801.0,13801.0,,,,,,,0.22,0.21,0.21,0.0,0.02,0.0,,,,0.46,2.24,5.83,1.5,64.09,988.5,20.3,1822.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1046.0,0.0,764.0,0.0,0.0,0.0,0.0,1209.0,0.0,39.0,1171.0,0.0,0.0,906.0,792.0,35.0,0.0,0.0,0.0,0.0,79.0,0.0,1.00/1.34/2.01,,19175.0,1762.0,775.0,575.0,2707.0,954.0,1135.0,1457.0,390.0,1253.0,460.0,984.0,1932.0,628.0,1011.0,1537.0,651.0,790.0,174.0,383.0,,119.5,0.0201,0.6862,0.2937,0.0
肉類,鵝胗,鵝胗,95,95,76.6,17.4,2.3,0.8,0.9,2.8,,0.0,0.0,0.0,,0.0,0.0,0.0,77.0,292.0,7.0,16.0,3.4,3.2,115.0,,,47.0,14.0,14.0,,,,,,,0.07,0.06,0.06,0.0,0.01,0.0,,,,0.05,0.11,2.61,0.3,1.75,5.1,1.7,752.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,568.0,3.0,163.0,0.0,0.0,0.0,0.0,1132.0,0.0,73.0,1059.0,0.0,0.0,460.0,438.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,1.00/2.46/1.64,,15051.0,1373.0,656.0,578.0,2667.0,638.0,956.0,978.0,228.0,714.0,427.0,716.0,1337.0,553.0,618.0,1124.0,359.0,1007.0,122.0,165.0,,101.5,0.1103,0.6857,0.2039,0.0
肉類,鵝腸,鵝腸,63,63,87.0,9.2,2.6,0.9,0.5,0.7,,0.0,0.0,0.0,,0.0,0.0,0.0,110.0,4.0,42.0,13.0,2.2,1.4,55.0,,,15.0,5.0,5.0,,,,,,,1.22,1.18,1.16,0.02,0.03,0.01,,,,0.01,0.07,0.11,0.01,0.47,24.0,0.0,864.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,608.0,5.0,225.0,0.0,5.0,6.0,4.0,1198.0,0.0,51.0,1137.0,9.0,0.0,492.0,467.0,24.0,0.0,1.0,0.0,0.0,0.0,57.0,1.00/2.43/1.76,,10463.0,939.0,456.0,440.0,1512.0,614.0,970.0,708.0,122.0,503.0,269.0,456.0,845.0,389.0,409.0,701.0,236.0,811.0,83.0,224.0,,63.0,0.0444,0.5841,0.3714,0.0
肉類,火雞肉,火雞肉,141,141,72.3,21.1,5.6,2.1,1.4,0.0,,,,,,,,,51.0,362.0,3.0,25.0,1.0,1.7,206.0,,,97.0,29.0,29.0,,,,,,,0.1,0.08,0.08,0.0,0.02,0.0,,,,0.07,0.14,6.4,0.16,1.22,6.0,1.2,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,9.0,1347.0,20.0,622.0,0.0,8.0,0.0,0.0,2034.0,0.0,108.0,1892.0,35.0,0.0,1486.0,1256.0,68.0,0.0,55.0,23.0,23.0,60.0,,1.00/1.37/1.40,,21078.0,2097.0,988.0,888.0,3562.0,980.0,867.0,1261.0,491.0,1119.0,667.0,1045.0,1816.0,844.0,908.0,1998.0,760.0,296.0,491.0,54.0,,134.8,0.0,0.6261,0.3739,0.0
肉類,鴕鳥菲力肉排,鴕鳥菲力肉排,105,105,74.4,22.8,0.8,0.3,1.1,0.8,,0.2,0.2,0.0,,0.0,0.0,0.0,59.0,331.0,8.0,24.0,3.2,2.8,190.0,,,0.0,0.0,0.0,,,,,,,0.04,0.04,0.04,0.0,0.0,0.0,,,,0.23,0.26,5.4,0.63,2.95,11.5,0.5,258.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,185.0,0.0,65.0,0.0,0.0,0.0,0.0,342.0,0.0,73.0,268.0,1.0,0.0,239.0,156.0,14.0,0.0,64.0,4.0,2.0,0.0,5.0,1.00/1.43/1.08,,21091.0,2052.0,1011.0,874.0,3429.0,797.0,946.0,1299.0,232.0,1010.0,579.0,1050.0,1821.0,807.0,893.0,1970.0,593.0,1411.0,317.0,67.0,,101.6,0.0315,0.8976,0.0709,0.0
肉類,鴕鳥沙朗肉排,鴕鳥沙朗肉排,97,97,70.9,20.9,0.8,0.3,1.3,6.1,,0.3,0.2,0.0,,0.0,0.0,0.0,55.0,375.0,4.0,28.0,3.7,4.2,222.0,,,0.0,0.0,0.0,,,,,,,0.02,0.02,0.02,0.0,0.0,0.0,,,,0.22,0.32,5.44,0.6,5.03,13.1,0.3,280.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,208.0,0.0,62.0,0.0,0.0,0.0,0.0,347.0,0.0,77.0,267.0,2.0,0.0,193.0,153.0,10.0,0.0,29.0,0.0,2.0,0.0,4.0,1.00/1.80/1.45,,23939.0,2282.0,1122.0,971.0,3758.0,882.0,1076.0,1456.0,238.0,1197.0,723.0,1210.0,2115.0,934.0,1043.0,2357.0,668.0,1639.0,269.0,69.0,,115.2,0.2118,0.7257,0.0625,0.0
肉類,鴕腱肉,鴕腱肉,107,107,77.0,18.7,3.1,1.0,1.0,0.2,,0.0,0.0,0.0,,0.0,0.0,0.0,75.0,309.0,5.0,22.0,2.9,4.6,206.0,,,64.0,19.0,19.0,,,,,,,0.05,0.03,0.03,0.01,0.01,0.01,,,,0.17,0.3,1.86,0.57,2.7,6.8,1.1,1030.0,0.0,0.0,0.0,0.0,22.0,0.0,37.0,0.0,742.0,0.0,228.0,0.0,0.0,0.0,0.0,1233.0,0.0,207.0,1020.0,6.0,0.0,777.0,623.0,51.0,0.0,103.0,0.0,0.0,0.0,16.0,1.00/1.59/1.33,,24153.0,2541.0,999.0,873.0,4439.0,829.0,1159.0,1668.0,228.0,1325.0,562.0,1014.0,2234.0,788.0,888.0,2517.0,597.0,1344.0,148.0,58.0,,103.5,0.0077,0.7227,0.2696,0.0
肉類,鴕腩肉,鴕腩肉,144,144,71.3,21.2,5.9,2.0,1.0,0.7,,0.0,0.0,0.0,,0.0,0.0,0.0,86.0,279.0,6.0,18.0,1.8,3.9,167.0,,,180.0,54.0,54.0,,,,,,,0.16,0.13,0.13,0.0,0.03,0.0,,,,0.14,0.2,2.5,0.43,2.35,8.1,1.3,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1556.0,0.0,431.0,0.0,0.0,0.0,0.0,2286.0,0.0,354.0,1932.0,0.0,0.0,1574.0,1384.0,102.0,0.0,88.0,0.0,0.0,0.0,0.0,1.00/1.45/1.30,,22420.0,2118.0,1068.0,913.0,3771.0,1018.0,1257.0,1484.0,193.0,1061.0,600.0,1042.0,1884.0,791.0,920.0,2037.0,660.0,1479.0,125.0,65.0,,140.7,0.0199,0.6027,0.3774,0.0
肉類,山豬肉片,山豬肉片,466,466,42.6,11.9,46.0,10.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,196.0,7.0,13.0,0.9,1.3,103.0,0.037,0.006,33.0,10.0,10.0,,0.0,0.0,0.0,0.0,0.0,1.77,1.76,1.76,0.0,0.01,0.0,0.0,0.0,0.0,0.64,0.07,4.07,0.3,0.83,2.7,0.0,10191.0,0.0,0.0,0.0,0.0,13.0,0.0,265.0,26.0,7167.0,93.0,2497.0,0.0,112.0,10.0,9.0,23676.0,0.0,637.0,22258.0,781.0,0.0,11237.0,10797.0,319.0,0.0,121.0,0.0,0.0,0.0,886.0,1.10/2.32/1.00,309.0,12124.0,1147.0,520.0,479.0,1862.0,544.0,693.0,775.0,129.0,632.0,303.0,552.0,1030.0,416.0,497.0,1093.0,502.0,826.0,124.0,96.0,,461.6,0.0,0.1031,0.8969,0.0
肉類,虎皮蛙,虎皮蛙,94,94,76.8,21.1,0.4,0.1,1.1,0.6,,,,,,,,,70.0,249.0,16.0,27.0,0.7,1.2,151.0,,,50.0,15.0,15.0,,,,,,,0.16,0.16,0.16,0.0,0.0,0.0,,,,0.18,0.22,7.9,0.32,6.46,8.0,0.8,121.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,92.0,0.0,24.0,0.0,0.0,0.0,0.0,159.0,0.0,37.0,119.0,3.0,0.0,120.0,26.0,2.0,1.0,8.0,25.0,11.0,46.0,,1.00/1.33/1.01,,19828.0,2012.0,875.0,809.0,3045.0,762.0,804.0,1095.0,435.0,959.0,541.0,995.0,1695.0,768.0,941.0,1890.0,635.0,1350.0,217.0,52.0,,90.4,0.0265,0.9336,0.0398,0.0
肉類,蛇肉,蛇肉,85,85,79.5,19.0,0.4,0.1,1.1,0.0,,,,,,,,,29.0,77.0,157.0,17.0,2.1,4.9,157.0,,,20.0,6.0,6.0,,,,,,,0.28,0.26,0.25,0.01,0.02,0.0,,,,0.06,0.23,0.2,0.03,1.13,58.0,0.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,81.0,1.0,41.0,0.0,1.0,0.0,0.0,140.0,0.0,5.0,132.0,3.0,1.0,131.0,78.0,3.0,31.0,0.0,1.0,5.0,11.0,,1.02/1.09/1.00,,20377.0,1950.0,916.0,802.0,3382.0,852.0,895.0,1119.0,505.0,937.0,610.0,970.0,1632.0,809.0,853.0,1807.0,529.0,1574.0,235.0,90.0,,79.6,0.0,0.9548,0.0452,0.0
魚貝類,雙髻鯊,雙髻鯊,117,117,73.6,27.4,0.1,0.0,1.4,0.0,,,,,,,,,83.0,492.0,4.0,32.0,0.8,0.6,259.0,,,274.0,82.0,82.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,0.07,6.9,0.52,1.79,8.6,1.7,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,10.0,1.0,3.0,21.0,0.0,0.0,0.0,4.0,3.0,15.0,0.0,,1.39/1.00/1.52,,19336.0,1975.0,911.0,706.0,2926.0,655.0,873.0,1147.0,477.0,1026.0,446.0,1071.0,1666.0,725.0,864.0,1795.0,529.0,1282.0,263.0,58.0,,110.5,0.0,0.9919,0.0081,0.0
魚貝類,雙髻鯊腹肉,雙髻鯊腹肉,110,110,77.6,25.8,0.0,,1.2,0.0,,,,,,,,,142.0,334.0,5.0,28.0,0.5,0.4,211.0,,,360.0,108.0,108.0,,,,,,,0.63,0.62,0.62,0.0,0.01,0.0,,,,0.03,0.04,1.3,0.78,1.49,1.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18789.0,1865.0,864.0,676.0,2947.0,652.0,775.0,1082.0,359.0,998.0,577.0,980.0,1556.0,686.0,918.0,1792.0,540.0,1287.0,235.0,,,103.2,0.0,1.0,0.0,0.0
魚貝類,鯊魚切片,鯊魚切片,106,106,75.0,24.8,0.0,0.0,1.2,0.0,,,,,,,,,62.0,219.0,5.0,30.0,0.7,1.1,258.0,,,167.0,50.0,50.0,,,,,,,0.88,0.64,0.62,0.01,0.18,0.07,,,,0.03,0.04,7.2,0.37,0.85,9.5,0.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,1.00/1.12/1.32,,14986.0,1541.0,735.0,619.0,2425.0,502.0,669.0,917.0,150.0,758.0,342.0,805.0,1295.0,581.0,622.0,1372.0,461.0,987.0,207.0,51.0,,99.2,0.0,1.0,0.0,0.0
